nfe_id,dh_emissao,modelo,serie,numero,emitente_id,destinatario_id,uf_origem,uf_destino,status,frete,desconto,outros,total_produtos,v_icms,v_pis,v_cofins,v_ipi,total_nfe
11769,2025-11-29,55,5,69760,9,644,BA,GO,CANCELADA,67.12,18.44,29.24,0.0,0.0,0.0,0.0,0.0,77.92
11770,2025-12-19,55,1,23672,10,1209,DF,CE,AUTORIZADA,143.36,46.9,48.55,23824.09,4288.34,393.1,1810.63,316.23,24285.33
11771,2025-03-04,65,5,30041,15,3967,MG,DF,AUTORIZADA,0.0,88.13,33.76,21793.190000000002,3922.78,359.59,1656.28,1031.38,22770.2
11772,2025-06-23,55,1,54275,10,2043,DF,MG,CANCELADA,83.49,51.09,15.57,0.0,0.0,0.0,0.0,0.0,47.97
11773,2025-05-16,65,3,15495,19,3257,GO,RJ,AUTORIZADA,0.0,51.23,3.06,18568.09,3713.62,306.38,1411.17,0.0,18519.92
11774,2025-08-25,55,4,31719,1,540,MG,SP,AUTORIZADA,160.93,43.46,53.22,47720.3,8589.64,787.38,3626.7400000000002,917.55,48808.54
11775,2025-09-15,55,3,24001,19,2102,GO,PE,AUTORIZADA,118.21,97.6,26.15,21958.61,3952.55,362.31,1668.8700000000001,497.20000000000005,22502.57
11776,2025-12-12,55,2,37620,9,2473,BA,RJ,AUTORIZADA,126.33,97.06,47.38,3848.25,769.65,63.5,292.47,0.0,3924.9
11777,2025-02-04,55,4,11453,6,4025,RJ,BA,AUTORIZADA,71.0,116.05,8.57,13489.52,2428.1099999999997,222.58,1025.21,0.0,13453.04
11778,2025-07-20,55,2,46207,20,4068,MG,PE,AUTORIZADA,102.31,58.57,7.89,14691.09,2644.39,242.39999999999998,1116.51,514.94,15257.66
11779,2025-07-17,55,3,72189,10,3584,DF,CE,AUTORIZADA,126.2,78.94,6.53,2283.69,411.06,37.68,173.56,0.0,2337.48
11780,2025-11-21,65,1,85191,4,2336,DF,SP,AUTORIZADA,0.0,107.3,14.39,26053.969999999998,4689.71,429.89,1980.0900000000001,74.85,26035.91
11781,2025-06-06,55,5,89022,2,4107,BA,DF,CANCELADA,74.89,119.36,10.12,0.0,0.0,0.0,0.0,0.0,-34.35
11782,2025-06-11,55,4,31614,14,2142,PE,RJ,AUTORIZADA,64.16,70.47,10.32,573.23,114.65,9.46,43.57,0.0,577.24
11783,2025-07-28,55,4,90188,10,1434,DF,PE,DENEGADA,134.25,113.51,9.54,0.0,0.0,0.0,0.0,0.0,30.28
11784,2025-11-19,55,5,64712,10,410,DF,CE,AUTORIZADA,145.88,46.83,2.92,3811.95,686.15,62.9,289.71,0.0,3913.92
11785,2025-10-27,55,1,76106,15,1987,MG,PR,AUTORIZADA,108.17,80.38,4.6,18355.77,3487.59,302.87,1395.04,0.0,18388.16
11786,2025-06-21,65,3,14925,2,4092,BA,PE,AUTORIZADA,0.0,65.69,11.36,31450.82,5661.139999999999,518.94,2390.26,0.0,31396.49
11787,2025-02-13,55,5,48629,1,3214,MG,MG,AUTORIZADA,47.33,76.91,52.86,46296.780000000006,8333.41,763.9000000000001,3518.55,142.56,46462.62
11788,2025-01-12,55,5,40698,14,2841,PE,RJ,AUTORIZADA,23.95,51.0,9.4,8373.56,1674.71,138.16,636.4000000000001,54.33,8410.24
11789,2026-01-01,65,3,59552,25,1919,CE,PR,AUTORIZADA,0.0,55.51,39.99,62233.39,11824.34,1026.85,4729.73,0.0,62217.87
11790,2025-02-06,55,3,92531,18,1496,SC,PE,AUTORIZADA,154.29,10.87,48.13,32603.27,5868.59,537.95,2477.84,267.48,33062.3
11791,2025-10-09,55,5,94853,7,2016,DF,CE,AUTORIZADA,16.3,113.51,17.12,14093.66,2536.8599999999997,232.55,1071.1200000000001,76.29,14089.86
11792,2025-08-19,55,3,72392,6,1495,RJ,GO,AUTORIZADA,69.31,101.56,5.66,25850.28,4394.55,426.53,1964.63,298.71,26122.4
11793,2025-09-12,55,4,68077,14,2888,PE,GO,AUTORIZADA,123.04,1.77,48.41,21779.86,3702.58,359.37,1655.27,818.22,22767.76
11794,2025-06-12,55,5,28365,4,3672,DF,PR,AUTORIZADA,64.04,93.24,21.03,15839.6,3009.52,261.36,1203.82,0.0,15831.43
11795,2025-10-23,55,5,83257,16,3757,PR,RS,AUTORIZADA,93.97,95.95,46.23,32840.81,5911.35,541.87,2495.9,581.91,33466.97
11796,2025-03-25,65,1,66052,13,4141,PE,MG,AUTORIZADA,0.0,103.07,24.14,12235.19,2202.33,201.88,929.8699999999999,72.42,12228.68
11797,2025-03-20,55,2,41990,6,985,RJ,MG,AUTORIZADA,59.48,18.61,0.95,25444.75,4580.0599999999995,419.82,1933.8,92.56,25579.13
11798,2025-09-06,55,3,86831,18,4196,SC,PE,AUTORIZADA,21.63,73.66,12.88,5766.72,1038.01,95.15,438.27,0.0,5727.57
11799,2025-03-17,55,4,67233,19,503,GO,PE,AUTORIZADA,121.52,11.3,54.23,1735.76,312.44,28.64,131.92,0.0,1900.21
11800,2025-01-21,55,5,78673,17,3876,RJ,MG,AUTORIZADA,156.7,8.11,28.14,4077.15,733.89,67.27,309.86,0.0,4253.88
11801,2025-09-25,55,3,79109,18,372,SC,BA,AUTORIZADA,145.82,1.59,25.12,21009.23,3781.6499999999996,346.65999999999997,1596.6999999999998,263.7,21442.28
11802,2025-04-19,55,2,64418,7,2166,DF,RS,AUTORIZADA,69.67,70.71,34.92,18211.940000000002,3278.1400000000003,300.51,1384.1,119.74,18365.56
11803,2025-08-02,55,3,69068,11,2369,SP,RJ,AUTORIZADA,178.42,11.49,57.12,2375.28,475.06,39.19,180.52,0.0,2599.33
11804,2025-09-29,65,1,76714,25,4113,CE,GO,AUTORIZADA,0.0,61.58,0.72,1167.38,198.45,19.26,88.72,0.0,1106.52
11805,2025-08-25,55,3,28247,17,523,RJ,RJ,AUTORIZADA,119.24,52.62,56.16,11333.19,2266.64,187.0,861.31,131.99,11587.96
11806,2025-04-16,55,4,49433,24,1143,SP,CE,AUTORIZADA,36.83,109.15,42.41,16563.68,2981.46,273.31,1258.83,10.16,16543.93
11807,2025-06-22,55,2,33146,5,4005,PE,CE,CANCELADA,6.16,60.83,1.65,0.0,0.0,0.0,0.0,0.0,-53.02
11808,2025-03-18,55,3,88917,5,104,PE,DF,AUTORIZADA,108.96,113.27,20.67,18554.87,3339.87,306.15999999999997,1410.18,194.58999999999997,18765.82
11809,2025-06-22,55,4,27283,19,1193,GO,MG,AUTORIZADA,63.2,65.56,3.73,15691.279999999999,2824.42,258.92,1192.54,148.3,15840.95
11810,2025-11-03,65,4,39318,21,1438,PE,SC,AUTORIZADA,0.0,68.52,0.31,20895.02,3552.15,344.76,1588.01,152.46,20979.27
11811,2025-11-20,55,1,35362,20,1296,MG,GO,AUTORIZADA,101.68,61.17,43.98,9708.52,1650.4499999999998,160.19,737.85,0.0,9793.01
11812,2025-09-13,55,3,58381,16,853,PR,RJ,AUTORIZADA,95.38,56.38,40.86,20104.84,4020.9700000000003,331.74,1527.9699999999998,504.59000000000003,20689.29
11813,2025-12-16,65,3,47932,12,1393,CE,PE,AUTORIZADA,0.0,52.84,48.22,1834.2,330.16,30.26,139.4,0.0,1829.58
11814,2025-07-24,65,5,22103,11,1827,SP,SC,AUTORIZADA,0.0,85.08,36.0,31237.21,5310.32,515.42,2374.04,76.72999999999999,31264.86
11815,2025-01-01,55,5,80539,8,4096,SC,BA,AUTORIZADA,123.84,5.06,13.08,39387.22,7089.6900000000005,649.9,2993.42,1717.75,41236.83
11816,2025-03-24,55,4,36783,25,788,CE,BA,AUTORIZADA,106.92,41.37,4.26,4919.07,885.4399999999999,81.17,373.84999999999997,79.1,5067.98
11817,2025-09-13,55,3,23443,3,4129,MG,PE,AUTORIZADA,46.81,107.76,51.6,14262.8,2567.3,235.33,1083.97,103.01,14356.46
11818,2025-04-25,55,1,40884,5,2103,PE,DF,AUTORIZADA,51.91,50.23,43.05,6011.11,1082.0,99.18,456.85,162.18,6218.02
11819,2026-01-08,55,5,43155,25,1932,CE,RS,AUTORIZADA,74.53,42.27,27.26,22633.47,4074.02,373.46,1720.1399999999999,0.0,22692.99
11820,2025-08-12,65,5,90508,21,1253,PE,MG,AUTORIZADA,0.0,106.37,35.52,826.57,148.78,13.64,62.82,0.0,755.72
11821,2025-04-12,55,2,87509,23,2192,MG,PR,AUTORIZADA,116.15,13.62,17.76,18066.25,3432.59,298.09000000000003,1373.04,197.35,18383.89
11822,2025-07-22,55,2,25191,9,3723,BA,RJ,AUTORIZADA,164.73,34.63,7.96,957.84,191.57,15.8,72.8,0.0,1095.9
11823,2025-11-23,55,1,89253,5,665,PE,BA,AUTORIZADA,36.18,1.28,39.94,7278.5599999999995,1310.1399999999999,120.1,553.17,0.0,7353.4
11824,2025-07-21,55,1,11153,8,537,SC,SC,AUTORIZADA,9.55,35.53,2.3,42841.16,7283.0,706.88,3255.93,672.21,43489.69
11825,2025-04-24,65,1,49506,22,2726,PE,PE,AUTORIZADA,0.0,35.38,40.29,28301.64,5094.3,466.97,2150.93,0.0,28306.55
11826,2025-04-15,55,2,62876,6,496,RJ,RJ,AUTORIZADA,124.69,92.76,16.1,17152.43,3430.49,283.01,1303.5900000000001,99.48,17299.94
11827,2025-05-27,55,3,27644,14,1776,PE,BA,AUTORIZADA,9.43,23.55,55.33,14326.55,2578.79,236.39,1088.83,50.22,14417.98
11828,2025-04-15,65,2,90650,4,2414,DF,RJ,AUTORIZADA,0.0,94.02,12.51,17005.06,3401.01,280.58,1292.3799999999999,505.62,17429.17
11829,2025-02-19,65,1,76313,10,410,DF,CE,AUTORIZADA,0.0,31.28,13.62,38710.91,6967.97,638.7199999999999,2942.04,836.5,39529.75
11830,2025-06-02,55,5,89538,7,1655,DF,GO,AUTORIZADA,144.44,87.5,47.48,11014.64,1872.4899999999998,181.75,837.12,32.16,11151.22
11831,2026-01-01,55,2,61807,10,190,DF,DF,AUTORIZADA,120.86,28.77,48.42,16255.78,2926.04,268.21,1235.44,0.0,16396.29
11832,2025-02-10,55,5,77629,14,4123,PE,RS,AUTORIZADA,175.13,29.92,43.89,12978.35,2336.1,214.14,986.35,0.0,13167.45
11833,2025-11-15,55,3,64972,24,2862,SP,PR,AUTORIZADA,133.19,68.55,3.56,4158.96,790.2,68.62,316.08,0.0,4227.16
11834,2026-01-18,55,1,59398,20,3712,MG,RS,AUTORIZADA,52.13,53.55,6.12,48228.2,8681.08,795.77,3665.35,171.59,48404.49
11835,2025-05-02,55,3,31889,11,1265,SP,CE,AUTORIZADA,60.13,102.34,48.09,4392.91,790.7199999999999,72.48,333.86,0.0,4398.79
11836,2025-01-16,55,5,38001,12,3365,CE,CE,AUTORIZADA,163.45,24.24,37.62,8662.34,1559.22,142.94,658.34,201.39,9040.56
11837,2025-02-08,55,4,84360,11,3834,SP,SP,AUTORIZADA,140.87,57.27,33.7,21588.760000000002,3885.98,356.21,1640.75,249.28,21955.34
11838,2025-07-08,55,3,66914,4,1776,DF,BA,AUTORIZADA,5.36,23.27,33.71,15698.619999999999,2825.76,259.02,1193.09,0.0,15714.42
11839,2025-03-18,65,4,97566,7,3030,DF,PE,AUTORIZADA,0.0,71.99,2.79,14089.95,2536.19,232.48,1070.84,704.5,14725.25
11840,2025-11-11,55,1,20763,25,3281,CE,BA,AUTORIZADA,147.3,101.64,35.71,19409.379999999997,3493.6800000000003,320.25,1475.12,266.15999999999997,19756.91
11841,2025-08-09,55,3,54133,24,1686,SP,SP,AUTORIZADA,23.26,48.92,8.04,37573.34,6763.2,619.96,2855.5699999999997,747.66,38303.38
11842,2025-07-26,55,1,85041,8,257,SC,PR,AUTORIZADA,179.03,66.21,28.1,10427.08,1981.15,172.05,792.46,208.54,10776.54
11843,2025-04-12,55,2,51919,2,3434,BA,SP,AUTORIZADA,62.6,100.25,25.14,22004.879999999997,3960.88,363.08000000000004,1672.3700000000001,725.2,22717.57
11844,2025-05-01,55,2,84370,9,1583,BA,SP,AUTORIZADA,4.51,38.0,11.48,23508.28,4231.49,387.89,1786.62,1236.06,24722.33
11845,2025-04-24,55,5,53758,16,222,PR,RJ,AUTORIZADA,27.45,36.59,57.12,25672.93,5134.59,423.61,1951.14,356.76,26077.67
11846,2025-10-30,65,2,54338,4,1538,DF,DF,AUTORIZADA,0.0,83.1,36.2,20438.25,3678.88,337.23,1553.32,1292.24,21683.59
11847,2025-01-11,55,3,21604,12,197,CE,PR,AUTORIZADA,75.91,108.41,18.19,22892.59,4349.6,377.73,1739.84,1140.74,24019.02
11848,2025-03-05,55,1,86869,11,1040,SP,PE,AUTORIZADA,111.43,39.37,38.37,28396.9,5111.45,468.55,2158.17,150.33,28657.66
11849,2025-09-12,55,4,63070,21,1087,PE,CE,AUTORIZADA,133.74,105.44,20.32,1010.96,181.97,16.68,76.83,101.1,1160.68
11850,2025-08-03,55,3,79906,15,3127,MG,RS,AUTORIZADA,82.45,38.0,52.11,12022.09,2163.9700000000003,198.37,913.6800000000001,659.87,12778.52
11851,2025-02-02,55,1,48594,8,3337,SC,GO,DENEGADA,137.01,12.42,55.88,0.0,0.0,0.0,0.0,0.0,180.47
11852,2025-01-18,55,2,12886,6,2561,RJ,SP,AUTORIZADA,18.49,95.77,1.78,11332.36,2039.83,186.98,861.26,0.0,11256.86
11853,2025-01-30,55,3,62057,14,1966,PE,SC,AUTORIZADA,79.7,80.41,30.49,20091.3,3415.52,331.5,1526.94,808.44,20929.52
11854,2025-10-25,55,4,39876,8,2468,SC,SP,AUTORIZADA,151.54,56.87,8.44,4316.72,777.01,71.22,328.06,97.11,4516.94
11855,2025-04-08,55,5,81629,12,3848,CE,MG,AUTORIZADA,143.95,64.37,17.45,9090.35,1636.26,150.0,690.8599999999999,82.78,9270.16
11856,2025-01-29,65,3,31171,12,3788,CE,RJ,DENEGADA,0.0,104.53,54.19,0.0,0.0,0.0,0.0,0.0,-50.34
11857,2025-06-05,55,4,21046,16,1613,PR,CE,AUTORIZADA,137.42,58.76,18.14,21696.32,3905.34,357.99,1648.92,404.49,22197.61
11858,2025-05-21,55,5,80673,12,2135,CE,PR,AUTORIZADA,65.04,103.66,53.6,22680.420000000002,4309.28,374.23,1723.71,628.23,23323.63
11859,2025-12-26,55,5,79214,3,3586,MG,PR,CANCELADA,150.42,94.64,0.65,0.0,0.0,0.0,0.0,0.0,56.43
11860,2025-05-08,55,4,34838,5,3049,PE,PR,AUTORIZADA,129.8,115.94,12.14,8863.41,1684.05,146.25,673.62,0.0,8889.41
11861,2025-08-28,55,4,40095,10,3556,DF,PE,AUTORIZADA,32.33,72.49,37.33,1554.12,279.74,25.64,118.11,155.41,1706.7
11862,2025-11-30,65,2,24486,8,2921,SC,PE,AUTORIZADA,0.0,84.48,56.1,30085.63,5415.41,496.41,2286.51,46.65,30103.9
11863,2025-02-09,55,1,17742,8,246,SC,DF,AUTORIZADA,16.17,119.75,30.26,5600.27,1008.05,92.41,425.62,0.0,5526.95
11864,2025-11-19,55,4,16759,16,94,PR,RS,AUTORIZADA,140.65,106.42,37.57,1324.34,238.38,21.85,100.65,66.22,1462.36
11865,2025-09-29,55,5,24373,22,358,PE,CE,AUTORIZADA,141.43,114.23,10.08,12005.54,2160.99,198.09,912.4200000000001,0.0,12042.82
11866,2025-12-05,65,4,86961,5,4023,PE,PE,AUTORIZADA,0.0,47.32,21.78,24100.88,4338.16,397.68,1831.67,115.96,24191.3
11867,2025-06-02,55,2,16384,13,2953,PE,DF,AUTORIZADA,174.19,62.48,43.97,19724.73,3550.46,325.46,1499.0900000000001,432.25,20312.66
11868,2025-09-26,55,3,53696,25,474,CE,BA,AUTORIZADA,65.28,49.01,56.19,8993.160000000002,1618.77,148.38,683.48,92.57,9158.19
11869,2025-04-01,65,2,13013,13,2830,PE,RJ,AUTORIZADA,0.0,16.76,36.11,3635.19,727.04,59.98,276.27,181.76,3836.3
11870,2025-09-04,55,1,80422,5,3335,PE,RS,AUTORIZADA,173.11,45.42,32.11,2279.88,410.38,37.62,173.27,0.0,2439.68
11871,2025-02-03,65,4,44917,4,271,DF,GO,AUTORIZADA,0.0,42.76,21.26,12192.119999999999,2072.66,201.17,926.6,0.0,12170.62
11872,2025-04-24,65,2,35574,8,138,SC,PE,AUTORIZADA,0.0,113.04,9.68,12222.86,2200.12,201.68,928.9300000000001,147.29,12266.79
11873,2025-09-02,65,2,69249,25,1510,CE,MG,AUTORIZADA,0.0,16.06,50.47,24552.21,4419.389999999999,405.11,1865.96,76.87,24663.49
11874,2025-08-25,55,5,26533,20,3173,MG,GO,AUTORIZADA,145.41,104.54,5.32,20042.34,3407.19,330.69,1523.22,342.67,20431.2
11875,2025-04-08,55,4,80293,14,1035,PE,DF,AUTORIZADA,39.36,44.93,45.27,25530.69,4595.52,421.26,1940.32,209.86,25780.25
11876,2025-10-04,65,4,46647,1,3049,MG,PR,AUTORIZADA,0.0,33.8,42.35,12641.16,2401.82,208.58,960.73,0.0,12649.71
11877,2025-10-13,55,3,25879,13,1379,PE,SC,AUTORIZADA,47.34,22.03,24.45,14788.640000000001,2514.07,244.02,1123.94,0.0,14838.4
11878,2025-01-07,55,1,53763,19,1712,GO,PE,AUTORIZADA,107.92,111.65,54.51,30289.82,5452.17,499.78,2302.0299999999997,184.59,30525.19
11879,2025-08-31,55,5,72860,12,238,CE,CE,AUTORIZADA,43.41,2.04,6.83,26650.989999999998,4797.18,439.75,2025.4699999999998,433.06,27132.25
11880,2025-05-03,55,2,25267,8,787,SC,SC,AUTORIZADA,68.83,87.05,0.61,6486.13,1102.6399999999999,107.02000000000001,492.94,347.11,6815.63
11881,2025-08-21,55,1,58842,16,1169,PR,CE,AUTORIZADA,28.07,66.65,19.13,8329.26,1499.27,137.43,633.02,297.36,8607.17
11882,2025-09-06,55,3,21005,11,1891,SP,CE,AUTORIZADA,53.81,46.74,18.14,36554.13,6579.74,603.15,2778.1099999999997,471.42,37050.76
11883,2025-10-18,55,3,42546,11,458,SP,GO,AUTORIZADA,61.98,103.72,1.64,14439.54,2454.72,238.25,1097.4099999999999,0.0,14399.44
11884,2025-07-03,65,2,64499,20,2325,MG,SC,AUTORIZADA,0.0,50.98,33.31,9617.21,1634.9299999999998,158.69,730.9100000000001,125.06,9724.6
11885,2025-11-26,65,2,53716,8,1253,SC,MG,AUTORIZADA,0.0,4.63,34.76,21314.41,3836.59,351.68,1619.8999999999999,792.81,22137.35
11886,2025-10-06,55,3,73985,3,2631,MG,PR,AUTORIZADA,20.82,73.41,22.44,26566.1,5047.55,438.34,2019.02,734.37,27270.32
11887,2025-08-27,55,3,16465,25,1883,CE,MG,AUTORIZADA,136.54,106.43,36.2,31590.800000000003,5686.33,521.24,2400.9,380.63,32037.74
11888,2025-11-25,55,2,45130,1,522,MG,SC,AUTORIZADA,113.77,56.26,48.81,5251.85,892.8100000000001,86.66,399.14,201.68,5559.85
11889,2025-07-04,55,1,90114,7,3989,DF,PE,AUTORIZADA,122.45,9.43,5.82,15797.26,2843.51,260.65,1200.59,82.08,15998.18
11890,2025-11-18,55,5,23607,22,2475,PE,SP,AUTORIZADA,35.06,2.25,4.08,3253.94,585.71,53.69,247.3,0.0,3290.83
11891,2025-01-10,65,4,53016,1,1020,MG,MG,AUTORIZADA,0.0,9.95,2.29,19730.65,3551.51,325.55,1499.52,0.0,19722.99
11892,2025-05-23,55,5,10469,3,1439,MG,SC,AUTORIZADA,175.72,30.37,56.08,11260.44,1914.27,185.8,855.79,225.21,11687.08
11893,2025-07-25,65,5,18289,8,3997,SC,RJ,AUTORIZADA,0.0,17.45,19.18,22636.22,4527.24,373.5,1720.36,240.16,22878.11
11894,2025-06-05,55,3,63748,25,2901,CE,MG,AUTORIZADA,26.12,73.13,13.82,3621.49,651.87,59.75,275.24,36.96,3625.26
11895,2025-09-13,65,2,85695,9,2491,BA,CE,AUTORIZADA,0.0,84.55,14.61,10909.84,1963.77,180.01,829.14,0.0,10839.9
11896,2025-04-09,65,1,85741,15,1597,MG,BA,AUTORIZADA,0.0,95.65,50.07,16605.6,2989.0,273.99,1262.03,134.8,16694.82
11897,2025-08-27,65,4,78492,5,3640,PE,CE,AUTORIZADA,0.0,5.86,18.05,16016.39,2882.95,264.27,1217.24,0.0,16028.58
11898,2025-12-24,55,5,76097,22,3424,PE,RJ,AUTORIZADA,20.21,94.87,19.2,35850.42,7170.08,591.53,2724.64,517.6700000000001,36312.63
11899,2025-12-11,65,3,52391,17,3465,RJ,BA,AUTORIZADA,0.0,18.19,48.23,7132.12,1283.78,117.68,542.04,0.0,7162.16
11900,2025-04-08,55,1,69967,17,585,RJ,CE,AUTORIZADA,35.36,90.46,59.57,22891.47,4120.47,377.71,1739.75,0.0,22895.94
11901,2025-05-03,55,3,91011,15,1831,MG,BA,AUTORIZADA,81.33,69.27,50.65,32856.95,5914.24,542.13,2497.1099999999997,959.6199999999999,33879.28
11902,2025-11-18,55,4,60096,19,3933,GO,PE,AUTORIZADA,117.4,65.38,17.26,26977.269999999997,4855.91,445.13,2050.2799999999997,0.0,27046.55
11903,2025-11-17,55,2,87400,9,2298,BA,SP,AUTORIZADA,48.4,46.42,51.33,10263.36,1847.4099999999999,169.34,780.02,96.11,10412.78
11904,2025-02-15,55,3,95831,23,2608,MG,RS,AUTORIZADA,134.87,69.21,54.35,15470.939999999999,2784.77,255.26999999999998,1175.78,0.0,15590.95
11905,2025-05-03,65,3,67966,17,195,RJ,MG,AUTORIZADA,0.0,118.96,20.59,18415.23,3314.75,303.86,1399.56,405.85,18722.71
11906,2025-10-14,55,3,17417,3,1516,MG,SC,AUTORIZADA,86.74,95.62,24.04,23873.559999999998,4058.49,393.90999999999997,1814.3899999999999,261.5,24150.22
11907,2025-02-17,55,2,86387,23,2374,MG,CE,AUTORIZADA,10.87,5.85,16.82,8429.460000000001,1517.3,139.07999999999998,640.63,0.0,8451.3
11908,2025-06-19,65,4,42118,11,4073,SP,RS,AUTORIZADA,0.0,4.02,6.3,13009.7,2341.74,214.66000000000003,988.73,0.0,13011.98
11909,2025-11-17,55,5,19807,9,3220,BA,PR,AUTORIZADA,75.96,16.24,22.17,23073.56,4383.97,380.71,1753.59,474.85,23630.3
11910,2025-11-22,55,2,57857,15,2147,MG,RJ,AUTORIZADA,140.76,62.7,49.47,28539.59,5707.92,470.9,2169.0,56.52,28723.64
11911,2026-01-07,65,1,61403,12,1666,CE,PE,AUTORIZADA,0.0,98.54,41.07,14316.52,2576.9700000000003,236.21,1088.06,766.58,15025.63
11912,2025-10-25,55,4,72752,1,1844,MG,MG,AUTORIZADA,35.69,0.78,45.24,31475.73,5665.63,519.35,2392.15,300.65,31856.53
11913,2025-08-14,55,5,87448,20,116,MG,PR,AUTORIZADA,176.25,36.07,39.05,5614.049999999999,1066.67,92.63,426.67,46.27,5839.55
11914,2025-06-26,55,4,19673,8,861,SC,PR,AUTORIZADA,110.79,63.02,3.38,20651.3,3923.75,340.74,1569.5,1082.31,21784.76
11915,2025-10-31,55,3,54562,8,2570,SC,MG,AUTORIZADA,29.87,24.03,25.79,25213.47,4538.43,416.02,1916.22,0.0,25245.1
11916,2025-07-15,55,2,85225,7,2877,DF,BA,AUTORIZADA,160.77,9.17,46.88,11481.130000000001,2066.6,189.43,872.5600000000001,38.88,11718.49
11917,2025-01-17,55,1,63042,5,270,PE,GO,AUTORIZADA,126.52,82.72,37.65,19376.86,3294.06,319.72,1472.63,465.72,19924.03
11918,2025-04-30,55,4,86598,5,1576,PE,BA,AUTORIZADA,163.31,74.23,53.99,9852.08,1773.37,162.56,748.76,179.87,10175.02
11919,2025-04-12,55,1,31422,12,2758,CE,MG,AUTORIZADA,128.83,69.0,1.3,5126.85,922.83,84.59,389.64,0.0,5187.98
11920,2025-10-23,55,3,78744,8,2133,SC,DF,AUTORIZADA,159.2,93.01,12.91,33165.26,5969.74,547.23,2520.57,373.33,33617.69
11921,2025-09-16,55,4,91223,8,3916,SC,PE,AUTORIZADA,138.62,66.14,21.33,19407.84,3493.41,320.23,1475.0,892.9200000000001,20394.57
11922,2026-01-18,55,2,14107,19,3547,GO,GO,AUTORIZADA,13.43,44.56,42.49,32676.370000000003,5554.98,539.16,2483.39,656.3700000000001,33344.1
11923,2025-07-22,55,2,21455,22,1587,PE,BA,AUTORIZADA,94.35,91.04,11.3,32117.440000000002,5781.14,529.94,2440.94,1047.24,33179.29
11924,2025-06-29,65,3,75877,4,3684,DF,DF,AUTORIZADA,0.0,68.38,43.87,29729.87,5351.38,490.53999999999996,2259.46,80.52,29785.88
11925,2025-04-09,55,1,81065,25,2251,CE,CE,AUTORIZADA,64.45,57.59,22.97,7818.65,1407.35,129.01,594.21,183.24,8031.72
11926,2025-03-28,65,1,24269,23,2057,MG,GO,AUTORIZADA,0.0,101.91,42.34,12780.810000000001,2172.7400000000002,210.88,971.34,475.43999999999994,13196.68
11927,2025-03-26,55,3,34107,12,3268,CE,PR,AUTORIZADA,116.4,100.21,57.84,17928.82,3406.4800000000005,295.82,1362.59,142.53,18145.38
11928,2025-02-25,55,1,26726,11,972,SP,PE,AUTORIZADA,113.33,94.66,57.02,20090.64,3616.32,331.5,1526.8899999999999,236.52,20402.85
11929,2025-03-15,55,1,20473,2,1061,BA,CE,AUTORIZADA,170.5,4.91,12.5,28394.48,5111.0,468.51,2157.98,178.88,28751.45
11930,2025-08-19,55,5,91733,20,3547,MG,GO,CANCELADA,40.13,54.71,31.41,0.0,0.0,0.0,0.0,0.0,16.83
11931,2025-08-31,55,2,43242,7,97,DF,SC,CANCELADA,35.36,27.54,9.01,0.0,0.0,0.0,0.0,0.0,16.83
11932,2025-03-18,55,4,16697,9,2088,BA,SP,AUTORIZADA,41.15,84.14,3.03,24913.15,4484.360000000001,411.07,1893.4,0.0,24873.19
11933,2025-12-01,55,2,75692,23,371,MG,RS,AUTORIZADA,75.3,18.22,16.64,27146.940000000002,4886.4400000000005,447.92,2063.1800000000003,988.03,28208.69
11934,2025-02-05,55,2,72888,19,2443,GO,CE,AUTORIZADA,156.88,86.52,36.46,17924.149999999998,3226.35,295.74,1362.24,483.06,18514.03
11935,2025-07-02,65,1,54825,8,2596,SC,RJ,AUTORIZADA,0.0,43.48,14.69,8211.619999999999,1642.3200000000002,135.49,624.08,0.0,8182.83
11936,2026-01-15,55,3,27555,23,117,MG,GO,AUTORIZADA,153.08,21.22,16.61,15756.36,2678.58,259.98,1197.49,122.67,16027.5
11937,2025-03-07,55,2,52051,12,405,CE,DF,AUTORIZADA,73.66,7.21,4.29,30945.96,5570.28,510.61,2351.88,73.26,31089.96
11938,2026-01-09,55,4,44043,8,3822,SC,SC,AUTORIZADA,26.84,101.33,16.39,34218.45,5817.13,564.59,2600.61,0.0,34160.35
11939,2025-04-02,65,4,37550,5,3854,PE,SC,AUTORIZADA,0.0,25.59,48.21,8068.64,1371.67,133.13,613.22,161.37,8252.63
11940,2025-07-22,65,1,92958,22,1980,PE,CE,AUTORIZADA,0.0,21.83,10.74,5988.780000000001,1077.98,98.81,455.15,182.07,6159.76
11941,2025-09-03,55,1,44817,22,2926,PE,BA,AUTORIZADA,27.81,106.37,50.43,2895.74,521.23,47.78,220.08,57.91,2925.52
11942,2025-04-25,55,4,20799,5,507,PE,RJ,AUTORIZADA,3.59,106.81,53.84,7915.210000000001,1583.04,130.60000000000002,601.56,52.8,7918.63
11943,2025-12-12,55,2,77637,13,1248,PE,DF,AUTORIZADA,119.22,95.32,58.56,5015.799999999999,902.8399999999999,82.75999999999999,381.2,33.83,5132.09
11944,2025-11-10,55,1,34305,24,2442,SP,PE,AUTORIZADA,156.88,103.39,57.75,30551.03,5499.19,504.1,2321.89,170.96,30833.23
11945,2025-10-06,55,1,40619,14,1223,PE,CE,AUTORIZADA,97.49,58.1,21.53,41151.79,7407.320000000001,679.01,3127.55,707.39,41920.1
