venda_id,data,cliente_id,canal,loja,forma_pagamento,cupom,frete,status
7338,2025-12-12,637,Presencial,Loja 03 - Bairro,Boleto,PROMO10,0.0,Concluída
7339,2025-02-28,1393,Online,E-commerce,Cartão Débito,SEM_CUPOM,10.16,Concluída
7340,2025-07-11,1382,Online,E-commerce,Cartão Débito,SEM_CUPOM,44.79,Concluída
7341,2025-11-11,334,Online,E-commerce,PIX,SEM_CUPOM,58.32,Concluída
7342,2025-01-04,258,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Concluída
7343,2025-07-08,1328,Online,E-commerce,Cartão Crédito,PROMO10,1.87,Concluída
7344,2025-07-14,1336,Online,E-commerce,Cartão Débito,FRETEGRATIS,11.29,Concluída
7345,2025-05-10,1269,Presencial,Loja 03 - Bairro,PIX,FRETEGRATIS,0.0,Concluída
7346,2025-09-16,691,Presencial,Loja 02 - Shopping,Cartão Débito,PROMO10,0.0,Concluída
7347,2025-05-05,1294,Online,E-commerce,Dinheiro,SEM_CUPOM,16.23,Concluída
7348,2025-05-24,1154,Online,E-commerce,Boleto,SEM_CUPOM,57.22,Concluída
7349,2025-04-16,1111,Presencial,Loja 01 - Centro,Boleto,SEM_CUPOM,0.0,Devolvida
7350,2025-08-28,904,Online,E-commerce,PIX,SEM_CUPOM,63.52,Concluída
7351,2025-12-05,402,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7352,2025-03-10,1121,Presencial,Loja 02 - Shopping,PIX,FRETEGRATIS,0.0,Concluída
7353,2025-06-07,1317,Online,E-commerce,Cartão Crédito,PROMO10,59.38,Concluída
7354,2025-03-28,1327,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Cancelada
7355,2025-04-04,900,Presencial,Loja 02 - Shopping,Cartão Débito,SEM_CUPOM,0.0,Concluída
7356,2026-01-09,60,Online,E-commerce,Dinheiro,SEM_CUPOM,30.81,Concluída
7357,2025-09-30,1111,Presencial,Loja 03 - Bairro,Dinheiro,PROMO10,0.0,Cancelada
7358,2025-12-29,381,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
7359,2025-09-02,308,Presencial,Loja 03 - Bairro,Dinheiro,SEM_CUPOM,0.0,Concluída
7360,2025-09-13,118,Presencial,Loja 02 - Shopping,Boleto,SEM_CUPOM,0.0,Concluída
7361,2025-10-02,237,Presencial,Loja 02 - Shopping,Cartão Débito,SEM_CUPOM,0.0,Concluída
7362,2025-09-08,736,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
7363,2025-11-12,416,Online,E-commerce,PIX,CLIENTEVIP,43.4,Concluída
7364,2025-05-06,573,Online,E-commerce,Cartão Crédito,SEM_CUPOM,6.76,Concluída
7365,2025-02-08,768,Online,E-commerce,PIX,SEM_CUPOM,63.64,Concluída
7366,2025-07-07,791,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
7367,2025-01-01,625,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
7368,2025-01-19,680,Online,E-commerce,Cartão Crédito,PROMO10,61.36,Concluída
7369,2025-01-20,1332,Online,E-commerce,Cartão Crédito,SEM_CUPOM,38.76,Concluída
7370,2025-01-30,425,Online,E-commerce,PIX,SEM_CUPOM,9.3,Concluída
7371,2025-09-29,20,Presencial,Loja 02 - Shopping,Boleto,SEM_CUPOM,0.0,Concluída
7372,2025-08-18,1201,Online,E-commerce,PIX,PROMO10,61.58,Concluída
7373,2025-12-25,121,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7374,2025-04-22,1162,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7375,2025-05-08,489,Online,E-commerce,Cartão Crédito,SEM_CUPOM,58.23,Concluída
7376,2025-07-08,1263,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
7377,2025-10-27,252,Presencial,Loja 02 - Shopping,Cartão Débito,SEM_CUPOM,0.0,Concluída
7378,2025-12-24,247,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7379,2025-10-08,611,Online,E-commerce,PIX,FRETEGRATIS,64.39,Concluída
7380,2025-07-14,629,Online,E-commerce,Cartão Crédito,FRETEGRATIS,33.01,Concluída
7381,2026-01-11,1077,Presencial,Loja 03 - Bairro,PIX,PROMO10,0.0,Cancelada
7382,2025-03-11,972,Online,E-commerce,Dinheiro,FRETEGRATIS,22.63,Concluída
7383,2025-06-30,1491,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7384,2025-04-05,1016,Online,E-commerce,PIX,BLACK15,24.52,Cancelada
7385,2025-03-05,304,Online,E-commerce,Boleto,FRETEGRATIS,32.31,Concluída
7386,2025-06-02,133,Online,E-commerce,Cartão Débito,SEM_CUPOM,59.3,Concluída
7387,2025-10-21,399,Online,E-commerce,Cartão Crédito,SEM_CUPOM,8.36,Concluída
7388,2025-05-03,1476,Presencial,Loja 02 - Shopping,Dinheiro,PROMO10,0.0,Concluída
7389,2025-11-11,1154,Presencial,Loja 03 - Bairro,Cartão Crédito,FRETEGRATIS,0.0,Concluída
7390,2025-08-23,1112,Online,E-commerce,PIX,SEM_CUPOM,42.15,Concluída
7391,2025-09-29,409,Online,E-commerce,Boleto,SEM_CUPOM,59.49,Concluída
7392,2025-04-04,704,Online,E-commerce,Dinheiro,SEM_CUPOM,17.8,Concluída
7393,2025-11-28,1056,Online,E-commerce,PIX,PROMO10,34.14,Concluída
7394,2025-03-20,1421,Presencial,Loja 01 - Centro,PIX,BLACK15,0.0,Concluída
7395,2025-05-23,876,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7396,2025-10-28,32,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Concluída
7397,2025-09-23,1283,Online,E-commerce,PIX,SEM_CUPOM,51.64,Concluída
7398,2025-04-25,1401,Online,E-commerce,Dinheiro,FRETEGRATIS,33.46,Concluída
7399,2025-04-12,51,Online,E-commerce,PIX,SEM_CUPOM,34.29,Concluída
7400,2025-06-16,589,Online,E-commerce,Boleto,FRETEGRATIS,49.83,Concluída
7401,2025-06-21,1470,Presencial,Loja 02 - Shopping,Boleto,SEM_CUPOM,0.0,Concluída
7402,2025-01-23,1431,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
7403,2025-04-04,1447,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7404,2025-03-01,1464,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
7405,2025-03-01,34,Online,E-commerce,Cartão Débito,CLIENTEVIP,10.71,Concluída
7406,2025-05-16,227,Online,E-commerce,Cartão Crédito,SEM_CUPOM,46.47,Concluída
7407,2025-01-14,750,Online,E-commerce,Cartão Débito,PROMO10,59.4,Concluída
7408,2025-09-18,905,Presencial,Loja 03 - Bairro,Cartão Crédito,BLACK15,0.0,Concluída
7409,2025-09-15,603,Online,E-commerce,Cartão Crédito,PROMO10,6.62,Concluída
7410,2025-03-26,403,Online,E-commerce,PIX,CLIENTEVIP,3.91,Concluída
7411,2025-12-03,382,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
7412,2025-08-16,905,Online,E-commerce,Cartão Crédito,SEM_CUPOM,5.69,Concluída
7413,2025-05-01,1467,Online,E-commerce,Dinheiro,SEM_CUPOM,47.8,Concluída
7414,2025-03-16,1240,Presencial,Loja 01 - Centro,Cartão Débito,FRETEGRATIS,0.0,Concluída
7415,2025-06-14,262,Online,E-commerce,Cartão Crédito,PROMO10,25.43,Concluída
7416,2026-01-04,223,Presencial,Loja 01 - Centro,Dinheiro,PROMO10,0.0,Concluída
7417,2025-01-02,396,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
7418,2025-01-08,1100,Presencial,Loja 01 - Centro,Dinheiro,SEM_CUPOM,0.0,Cancelada
7419,2025-06-08,13,Presencial,Loja 01 - Centro,PIX,FRETEGRATIS,0.0,Concluída
7420,2025-12-19,1057,Online,E-commerce,PIX,SEM_CUPOM,30.19,Concluída
7421,2025-04-19,871,Presencial,Loja 03 - Bairro,Boleto,SEM_CUPOM,0.0,Concluída
7422,2025-10-14,990,Online,E-commerce,Cartão Crédito,SEM_CUPOM,47.34,Concluída
7423,2025-08-09,1292,Online,E-commerce,Boleto,FRETEGRATIS,34.0,Concluída
7424,2025-03-18,887,Online,E-commerce,Cartão Débito,SEM_CUPOM,39.01,Concluída
7425,2025-12-15,933,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
7426,2025-03-04,721,Presencial,Loja 01 - Centro,PIX,BLACK15,0.0,Concluída
7427,2025-07-14,978,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7428,2025-09-12,571,Presencial,Loja 01 - Centro,Cartão Crédito,PROMO10,0.0,Concluída
7429,2025-09-17,100,Presencial,Loja 01 - Centro,Cartão Crédito,PROMO10,0.0,Concluída
7430,2025-11-25,38,Online,E-commerce,PIX,SEM_CUPOM,55.29,Concluída
7431,2025-09-28,1073,Online,E-commerce,PIX,SEM_CUPOM,29.33,Concluída
7432,2025-09-10,957,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7433,2025-02-28,614,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
7434,2025-04-28,1120,Online,E-commerce,Cartão Crédito,SEM_CUPOM,56.86,Concluída
7435,2025-05-14,711,Online,E-commerce,PIX,SEM_CUPOM,34.01,Concluída
7436,2025-05-23,383,Online,E-commerce,Boleto,SEM_CUPOM,26.12,Concluída
7437,2025-02-13,878,Online,E-commerce,Cartão Débito,CLIENTEVIP,16.97,Concluída
7438,2025-02-06,567,Online,E-commerce,PIX,SEM_CUPOM,47.47,Concluída
7439,2025-06-19,1464,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Concluída
7440,2025-10-05,1082,Online,E-commerce,Cartão Crédito,SEM_CUPOM,40.43,Concluída
7441,2025-12-07,1123,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7442,2025-12-28,1032,Online,E-commerce,PIX,SEM_CUPOM,52.53,Concluída
7443,2025-07-04,1026,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7444,2025-12-11,1160,Online,E-commerce,Boleto,SEM_CUPOM,35.54,Concluída
7445,2025-06-25,648,Online,E-commerce,PIX,SEM_CUPOM,56.34,Concluída
7446,2025-07-01,1233,Online,E-commerce,Cartão Débito,SEM_CUPOM,18.68,Devolvida
7447,2025-03-22,52,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
7448,2025-08-30,1000,Online,E-commerce,Cartão Crédito,PROMO10,47.48,Concluída
7449,2025-04-30,809,Online,E-commerce,Cartão Crédito,SEM_CUPOM,25.57,Concluída
7450,2025-07-06,13,Online,E-commerce,PIX,SEM_CUPOM,7.4,Concluída
7451,2025-12-26,992,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
7452,2025-07-29,4,Presencial,Loja 02 - Shopping,Cartão Crédito,PROMO10,0.0,Concluída
7453,2025-04-27,1057,Online,E-commerce,Cartão Crédito,SEM_CUPOM,34.34,Concluída
7454,2025-09-15,787,Presencial,Loja 01 - Centro,Dinheiro,SEM_CUPOM,0.0,Devolvida
7455,2025-10-08,912,Online,E-commerce,Cartão Débito,SEM_CUPOM,15.04,Concluída
7456,2025-08-21,915,Presencial,Loja 03 - Bairro,Boleto,PROMO10,0.0,Concluída
7457,2025-01-17,451,Online,E-commerce,Dinheiro,SEM_CUPOM,4.01,Concluída
7458,2025-03-28,934,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
7459,2025-02-19,332,Online,E-commerce,Boleto,PROMO10,23.61,Concluída
7460,2026-01-03,1139,Presencial,Loja 01 - Centro,Dinheiro,SEM_CUPOM,0.0,Concluída
7461,2025-04-30,136,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7462,2025-07-02,213,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Concluída
7463,2025-12-13,1055,Online,E-commerce,Cartão Crédito,SEM_CUPOM,63.54,Concluída
7464,2026-01-16,87,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
7465,2025-03-26,1457,Presencial,Loja 01 - Centro,PIX,PROMO10,0.0,Concluída
7466,2025-11-27,47,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
7467,2025-10-07,788,Online,E-commerce,Cartão Crédito,SEM_CUPOM,58.12,Concluída
7468,2025-08-24,1477,Presencial,Loja 01 - Centro,Cartão Débito,SEM_CUPOM,0.0,Concluída
7469,2025-03-06,1010,Online,E-commerce,PIX,FRETEGRATIS,63.69,Concluída
7470,2025-09-23,949,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
7471,2025-08-24,1039,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
7472,2025-06-21,1060,Presencial,Loja 01 - Centro,Dinheiro,SEM_CUPOM,0.0,Concluída
7473,2025-08-14,243,Online,E-commerce,Boleto,SEM_CUPOM,1.86,Concluída
7474,2025-03-22,464,Presencial,Loja 02 - Shopping,PIX,CLIENTEVIP,0.0,Concluída
7475,2025-08-27,288,Online,E-commerce,Boleto,PROMO10,9.94,Concluída
7476,2025-02-28,318,Presencial,Loja 02 - Shopping,Boleto,PROMO10,0.0,Concluída
7477,2025-04-20,313,Online,E-commerce,Boleto,CLIENTEVIP,15.28,Concluída
7478,2025-07-10,957,Presencial,Loja 02 - Shopping,Boleto,SEM_CUPOM,0.0,Concluída
7479,2025-03-04,1400,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7480,2025-12-17,839,Online,E-commerce,PIX,CLIENTEVIP,47.89,Concluída
7481,2025-12-07,24,Online,E-commerce,Boleto,FRETEGRATIS,63.58,Concluída
7482,2025-07-02,1039,Online,E-commerce,Boleto,SEM_CUPOM,26.41,Concluída
7483,2025-08-07,812,Online,E-commerce,PIX,SEM_CUPOM,37.93,Concluída
7484,2025-04-22,1166,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7485,2025-03-23,566,Online,E-commerce,Cartão Crédito,PROMO10,5.75,Concluída
7486,2026-01-05,643,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7487,2025-06-08,990,Online,E-commerce,Cartão Crédito,SEM_CUPOM,40.9,Concluída
7488,2026-01-02,1062,Online,E-commerce,PIX,BLACK15,58.5,Concluída
7489,2025-01-26,331,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7490,2025-02-10,880,Online,E-commerce,PIX,BLACK15,42.85,Concluída
7491,2025-07-02,1442,Online,E-commerce,PIX,SEM_CUPOM,42.47,Concluída
7492,2025-10-28,97,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Devolvida
7493,2025-06-12,497,Presencial,Loja 03 - Bairro,Cartão Crédito,BLACK15,0.0,Concluída
7494,2025-11-19,801,Online,E-commerce,Cartão Crédito,BLACK15,31.69,Concluída
7495,2025-02-20,1389,Presencial,Loja 03 - Bairro,PIX,BLACK15,0.0,Concluída
7496,2025-11-25,1453,Presencial,Loja 03 - Bairro,Cartão Crédito,FRETEGRATIS,0.0,Concluída
7497,2025-06-20,884,Online,E-commerce,PIX,SEM_CUPOM,29.25,Concluída
7498,2025-04-20,821,Online,E-commerce,PIX,SEM_CUPOM,24.04,Concluída
7499,2025-09-03,622,Presencial,Loja 01 - Centro,Boleto,SEM_CUPOM,0.0,Concluída
7500,2025-10-26,669,Online,E-commerce,Cartão Débito,SEM_CUPOM,53.31,Concluída
7501,2025-12-23,1101,Presencial,Loja 01 - Centro,Cartão Crédito,BLACK15,0.0,Concluída
7502,2025-02-03,817,Presencial,Loja 01 - Centro,Cartão Débito,SEM_CUPOM,0.0,Concluída
7503,2025-09-28,830,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7504,2025-05-01,1266,Presencial,Loja 03 - Bairro,PIX,PROMO10,0.0,Concluída
7505,2025-07-12,208,Online,E-commerce,Cartão Crédito,SEM_CUPOM,41.91,Concluída
7506,2025-06-27,1437,Presencial,Loja 03 - Bairro,Boleto,SEM_CUPOM,0.0,Concluída
7507,2025-10-23,1057,Presencial,Loja 02 - Shopping,Cartão Crédito,BLACK15,0.0,Concluída
7508,2025-06-03,881,Online,E-commerce,Boleto,SEM_CUPOM,19.48,Concluída
7509,2025-04-18,870,Online,E-commerce,Dinheiro,SEM_CUPOM,33.66,Concluída
7510,2025-07-07,866,Online,E-commerce,PIX,SEM_CUPOM,7.52,Concluída
7511,2025-09-14,849,Online,E-commerce,Dinheiro,SEM_CUPOM,2.97,Concluída
7512,2025-11-21,526,Online,E-commerce,Cartão Débito,SEM_CUPOM,8.86,Concluída
7513,2025-01-02,1108,Online,E-commerce,Cartão Crédito,PROMO10,56.39,Concluída
7514,2025-08-07,379,Online,E-commerce,Cartão Crédito,SEM_CUPOM,16.72,Concluída
7515,2025-01-28,981,Online,E-commerce,Cartão Crédito,SEM_CUPOM,62.6,Concluída
7516,2025-08-27,790,Online,E-commerce,PIX,SEM_CUPOM,21.99,Concluída
7517,2025-08-28,550,Presencial,Loja 03 - Bairro,PIX,BLACK15,0.0,Concluída
7518,2025-11-25,1206,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Cancelada
7519,2025-03-15,478,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
7520,2025-11-02,990,Presencial,Loja 01 - Centro,PIX,PROMO10,0.0,Concluída
7521,2025-09-22,377,Online,E-commerce,PIX,FRETEGRATIS,26.63,Concluída
7522,2025-09-13,301,Presencial,Loja 01 - Centro,Dinheiro,PROMO10,0.0,Concluída
7523,2025-09-02,863,Online,E-commerce,PIX,FRETEGRATIS,52.78,Concluída
7524,2025-07-31,1464,Online,E-commerce,Dinheiro,FRETEGRATIS,14.56,Concluída
7525,2025-01-25,450,Presencial,Loja 03 - Bairro,Cartão Crédito,CLIENTEVIP,0.0,Devolvida
7526,2025-11-09,172,Online,E-commerce,PIX,SEM_CUPOM,59.11,Concluída
7527,2025-05-31,181,Online,E-commerce,PIX,SEM_CUPOM,42.47,Concluída
7528,2025-02-10,738,Online,E-commerce,PIX,SEM_CUPOM,4.04,Concluída
7529,2025-08-24,1175,Presencial,Loja 01 - Centro,Cartão Crédito,FRETEGRATIS,0.0,Concluída
7530,2025-12-30,1069,Online,E-commerce,PIX,BLACK15,62.18,Concluída
7531,2025-10-01,314,Presencial,Loja 02 - Shopping,Boleto,SEM_CUPOM,0.0,Concluída
7532,2025-04-05,1253,Online,E-commerce,Cartão Crédito,SEM_CUPOM,18.69,Concluída
7533,2025-11-10,248,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7534,2025-11-22,839,Presencial,Loja 01 - Centro,Cartão Crédito,FRETEGRATIS,0.0,Concluída
7535,2025-05-07,1274,Presencial,Loja 02 - Shopping,Cartão Débito,SEM_CUPOM,0.0,Concluída
7536,2025-07-20,1212,Online,E-commerce,Dinheiro,SEM_CUPOM,15.08,Concluída
7537,2025-11-18,1054,Online,E-commerce,Cartão Crédito,SEM_CUPOM,58.39,Concluída
7538,2025-03-02,497,Online,E-commerce,Cartão Crédito,SEM_CUPOM,21.15,Concluída
7539,2025-05-17,1150,Online,E-commerce,Dinheiro,BLACK15,46.97,Concluída
7540,2025-06-25,580,Presencial,Loja 02 - Shopping,Dinheiro,SEM_CUPOM,0.0,Devolvida
7541,2025-01-03,526,Online,E-commerce,Boleto,SEM_CUPOM,2.22,Cancelada
7542,2025-03-06,800,Presencial,Loja 02 - Shopping,Boleto,SEM_CUPOM,0.0,Concluída
7543,2025-08-23,927,Online,E-commerce,Cartão Crédito,SEM_CUPOM,59.87,Cancelada
7544,2025-04-12,314,Online,E-commerce,Cartão Crédito,SEM_CUPOM,26.6,Concluída
7545,2025-04-03,1399,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7546,2025-04-24,1301,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7547,2025-02-17,425,Online,E-commerce,Boleto,SEM_CUPOM,11.61,Concluída
7548,2025-09-02,363,Online,E-commerce,Cartão Crédito,BLACK15,63.78,Concluída
7549,2025-04-10,104,Online,E-commerce,Cartão Crédito,SEM_CUPOM,48.22,Concluída
7550,2025-09-08,610,Online,E-commerce,Cartão Débito,SEM_CUPOM,51.57,Concluída
7551,2025-11-14,257,Online,E-commerce,PIX,CLIENTEVIP,32.55,Concluída
7552,2025-07-03,1396,Presencial,Loja 03 - Bairro,Cartão Crédito,PROMO10,0.0,Concluída
7553,2025-12-17,1347,Presencial,Loja 02 - Shopping,Cartão Débito,PROMO10,0.0,Concluída
7554,2025-03-17,1243,Online,E-commerce,PIX,SEM_CUPOM,44.75,Concluída
7555,2026-01-05,423,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
7556,2025-05-04,1036,Online,E-commerce,PIX,PROMO10,18.91,Concluída
7557,2025-04-27,737,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
7558,2026-01-12,410,Online,E-commerce,Cartão Crédito,SEM_CUPOM,33.68,Concluída
7559,2025-06-25,802,Presencial,Loja 02 - Shopping,Cartão Débito,BLACK15,0.0,Concluída
7560,2025-10-15,248,Online,E-commerce,Cartão Crédito,SEM_CUPOM,24.74,Concluída
7561,2025-11-05,1441,Presencial,Loja 03 - Bairro,Cartão Débito,FRETEGRATIS,0.0,Concluída
7562,2025-06-22,246,Online,E-commerce,PIX,FRETEGRATIS,27.63,Concluída
7563,2025-05-03,453,Presencial,Loja 01 - Centro,Boleto,PROMO10,0.0,Concluída
7564,2025-07-08,333,Online,E-commerce,Cartão Crédito,SEM_CUPOM,0.28,Concluída
7565,2025-05-28,783,Presencial,Loja 02 - Shopping,Cartão Débito,PROMO10,0.0,Concluída
7566,2025-06-09,1009,Online,E-commerce,PIX,PROMO10,52.71,Concluída
7567,2025-04-02,1438,Online,E-commerce,Boleto,SEM_CUPOM,14.17,Concluída
7568,2025-12-18,583,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7569,2025-08-08,303,Presencial,Loja 01 - Centro,Dinheiro,SEM_CUPOM,0.0,Concluída
7570,2025-11-02,33,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7571,2025-09-11,897,Online,E-commerce,Boleto,PROMO10,30.78,Concluída
7572,2025-05-16,1469,Presencial,Loja 01 - Centro,Cartão Crédito,BLACK15,0.0,Concluída
7573,2025-05-03,96,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
7574,2026-01-13,1495,Presencial,Loja 01 - Centro,Cartão Débito,SEM_CUPOM,0.0,Concluída
7575,2025-01-10,395,Presencial,Loja 01 - Centro,PIX,PROMO10,0.0,Concluída
7576,2025-04-24,1363,Presencial,Loja 03 - Bairro,Boleto,CLIENTEVIP,0.0,Concluída
7577,2025-10-10,104,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Cancelada
7578,2025-07-29,1338,Online,E-commerce,Cartão Débito,SEM_CUPOM,42.83,Devolvida
7579,2025-08-25,496,Online,E-commerce,Cartão Crédito,FRETEGRATIS,2.24,Concluída
7580,2025-01-09,413,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7581,2025-03-26,310,Online,E-commerce,Cartão Débito,SEM_CUPOM,22.26,Concluída
7582,2025-08-19,201,Presencial,Loja 03 - Bairro,Cartão Débito,CLIENTEVIP,0.0,Devolvida
7583,2025-05-01,1198,Online,E-commerce,Cartão Débito,PROMO10,17.15,Concluída
7584,2025-06-30,105,Online,E-commerce,Cartão Débito,SEM_CUPOM,8.64,Concluída
7585,2026-01-03,696,Presencial,Loja 03 - Bairro,Cartão Crédito,BLACK15,0.0,Concluída
7586,2025-09-03,1423,Online,E-commerce,Boleto,FRETEGRATIS,52.87,Concluída
7587,2025-08-30,608,Presencial,Loja 02 - Shopping,PIX,CLIENTEVIP,0.0,Concluída
7588,2025-03-17,1241,Online,E-commerce,PIX,SEM_CUPOM,35.21,Concluída
7589,2025-08-17,1039,Online,E-commerce,Cartão Débito,SEM_CUPOM,29.66,Concluída
7590,2026-01-04,1194,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7591,2025-09-03,1421,Presencial,Loja 02 - Shopping,Dinheiro,SEM_CUPOM,0.0,Concluída
7592,2025-10-29,147,Online,E-commerce,Dinheiro,SEM_CUPOM,8.61,Concluída
7593,2026-01-02,453,Presencial,Loja 03 - Bairro,Boleto,SEM_CUPOM,0.0,Concluída
7594,2025-12-13,483,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7595,2025-05-11,101,Online,E-commerce,Cartão Débito,SEM_CUPOM,33.42,Concluída
7596,2025-04-24,160,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7597,2025-04-18,165,Presencial,Loja 01 - Centro,PIX,CLIENTEVIP,0.0,Concluída
7598,2025-10-23,1425,Presencial,Loja 01 - Centro,Boleto,FRETEGRATIS,0.0,Concluída
7599,2025-05-25,1286,Online,E-commerce,Boleto,SEM_CUPOM,17.38,Concluída
7600,2025-11-12,883,Online,E-commerce,PIX,PROMO10,8.23,Concluída
7601,2025-11-04,1269,Online,E-commerce,Boleto,CLIENTEVIP,34.24,Concluída
7602,2025-09-13,516,Online,E-commerce,Boleto,SEM_CUPOM,44.32,Concluída
7603,2025-02-16,714,Presencial,Loja 03 - Bairro,Cartão Crédito,PROMO10,0.0,Concluída
7604,2025-10-01,1326,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
7605,2025-03-21,222,Presencial,Loja 02 - Shopping,Boleto,BLACK15,0.0,Concluída
7606,2025-08-01,220,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
7607,2025-03-29,790,Presencial,Loja 02 - Shopping,PIX,PROMO10,0.0,Concluída
7608,2025-01-24,380,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
7609,2025-09-02,1003,Online,E-commerce,Boleto,SEM_CUPOM,3.69,Concluída
7610,2025-06-23,954,Presencial,Loja 03 - Bairro,Boleto,SEM_CUPOM,0.0,Concluída
7611,2025-09-04,499,Online,E-commerce,Cartão Débito,SEM_CUPOM,3.65,Devolvida
7612,2025-07-08,174,Online,E-commerce,Boleto,BLACK15,48.01,Concluída
7613,2025-05-23,124,Presencial,Loja 02 - Shopping,Cartão Débito,SEM_CUPOM,0.0,Concluída
7614,2025-01-06,665,Online,E-commerce,Cartão Débito,SEM_CUPOM,13.44,Concluída
7615,2025-04-17,483,Online,E-commerce,PIX,FRETEGRATIS,9.99,Concluída
7616,2025-12-05,51,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
